place_id,nombre,plaza,direccion,telefono,sitio_web,mcc,familia,payment_signal,signal_evidence,intent_score,eligible,disqualifier,outreach_message,rationale,resenas_totales,calificacion,trace_id,schema_version
ChIJz4NRJpzAz4URTp-LmufxSMk,Tlaquepaque,Guadalajara,"Diagonal, C. Rio Papagayo 5537, Jardines de San Manuel, 72570 Heroica Puebla de Zaragoza, Pue., Mexico",222 139 2608,https://www.facebook.com/Taquer%C3%ADas-Tlaquepaque-101195201627883/,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,95,True,,"Hola, veo que en Tlaquepaque reciben a miles de clientes pero solo aceptan efectivo. Con una terminal Konfío puedes cobrar tarjetas rápidamente en mesas o pedidos para llevar y elevar tu ticket promedio. ¿Platicamos para enviarte una terminal?",Taquería con enorme afluencia y miles de reseñas operando exclusivamente con efectivo.,4305,4.4,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJUSdB6JH90YUR_k5HccQg624,Taqueria El Campeón,Ciudad de México,"San Felipe de Jesús 1-Loc 3, PRI, Iztapalapa, 09310 Ciudad de México, CDMX, Mexico",55 7053 8711,,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,95,True,,"Hola, en Taqueria El Campeón tienen un flujo increíble de gente pero tus comensales señalan que no aceptan tarjeta ni transferencia. Con la terminal Konfío cobras de inmediato con plástico y evitas perder pedidos grandes. ¿Te gustaría activarla?",Taquería de gran afluencia con quejas explícitas por no aceptar tarjeta y confirmación en datos estructurados.,330,4.3,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJO8XCQ5P10YUR3AnRRIr7WDc,La Moreliana,Ciudad de México,"Av San Antonio 35, Belem, 54900 Tultitlán de Mariano Escobedo, Méx., Mexico",55 5888 1174,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,95,True,,"Hola, vi el gran flujo de clientes que tiene La Moreliana y que solo aceptan efectivo en el local. Con una terminal Konfío puedes agilizar el cobro con tarjeta, evitar perder pedidos y registrar todo tu volumen de venta. ¿Platicamos para enviarte una?",Restaurante de alto volumen con más de 500 reseñas y confirmación de operar solo con efectivo.,536,3.9,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJKf6Cei3j0YURX6LPjHKK_AY,Taqueria Hns. Ochoa,Ciudad de México,"Av. Chimalhuacán Manzana 033, Benito Juárez, 57000 Cdad. Nezahualcóyotl, Méx., Mexico",55 1270 2769,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,95,True,,"Hola, vi la gran afluencia de Taqueria Hns. Ochoa y que solo aceptan efectivo. Con la terminal Konfío cobras con tarjeta rapidísimo, atiendes mejor a tus clientes nocturnos y creas historial con tus cobros. ¿Hablamos hoy?","Taquería con más de 600 reseñas que opera solo en efectivo, ideal para cobro con TPV.",610,4.3,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJib3S_jYdzoURKjTV5mS03Qo,Tachidito,Ciudad de México,"Av Tezozomoc 41, San Miguel Xico, 56613 Valle de Chalco Solidaridad, Méx., Mexico",55 4197 0317,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,95,True,,"Hola, veo que Tachidito tiene excelente afluencia y cientos de recomendaciones, pero operas solo con efectivo. Con la terminal Konfío puedes cobrar cuentas familiares con tarjeta al instante y elevar el consumo por mesa. ¿Platicamos para enviarte una terminal?",Restaurante con altísimo volumen de comensales (cerca de 600 reseñas) que opera únicamente en efectivo.,596,4.3,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJA58oDxf60YURP7TxIh1KnJU,Fonda La Oaxaqueña,Ciudad de México,"Av. Alta Villa 114, Altavilla, 55390 Ecatepec de Morelos, Méx., Mexico",55 5715 8836,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,93,True,,"Hola, vi que en Fonda La Oaxaqueña atienden a muchos comensales pero cobran solo en efectivo. Con una terminal Konfío puedes aceptar tarjeta en mesa o pedidos para llevar y respaldar tu negocio con tu facturación. ¿Te gustaría conocerla?",Restaurante con alta demanda y cobro exclusivamente en efectivo.,295,4.1,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJ19OmNqPx0YUR3KiYH1IgPvA,Fonda San Cristóbal,Ciudad de México,"Vicente Villada 4, San Cristóbal Centro, 55000 Ecatepec de Morelos, Méx., Mexico",55 4582 1615,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,92,True,,"Hola, veo que Fonda San Cristóbal atiende a cientos de comensales diarios pero solo acepta efectivo. Con la terminal Konfío tus clientes podrán pagar sus comidas y cuentas grandes con tarjeta sin demoras. ¿Te gustaría conocer nuestra solución de cobro?",Restaurante con alto volumen de comensales que opera exclusivamente en efectivo.,1441,4.1,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJab9pSRb_0YURCqEXrGJvNJs,Cocina Económica Don Camay,Guadalajara,"Tonalá 315, Roma Sur, Cuauhtémoc, 06760 Ciudad de México, CDMX, Mexico",55 5574 1722,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,92,True,,"Hola, Don Camay tiene una gran tradición y clientela frecuente, pero veo que solo cobran en efectivo. Con una terminal Konfío tus comensales pueden pagar fácilmente con tarjeta, aumentando el ticket promedio y agilizando las cuentas. ¿Te interesa evaluarlo hoy?",Restaurante de comida corrida con alto volumen de reseñas y confirmado como solo efectivo.,95,4.4,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJtd9NYVT80YURaGNbgZ9w4nc,Panadería Los Pueblos,Ciudad de México,"Sur 16 259, Agrícola Oriental, Iztacalco, 08500 Ciudad de México, CDMX, Mexico",55 5115 9923,,5462,Ventas al detalle (Retail),confirmed_no_card,campo de Google: solo efectivo,92,True,,"Hola, veo que en Panadería Los Pueblos tienen gran preferencia pero solo aceptan efectivo. Con una terminal Konfío tus clientes pueden pagar con tarjeta o celular al instante, agilizando la fila de cobro. ¿Te gustaría probarla?",Panadería establecida con casi 300 reseñas y señal confirmada de solo efectivo.,299,4.2,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJN34iW73x0YURHgOtniZUgwE,EL OBRADORCITO,Ciudad de México,"Esquina 5 de Mayo, C. Miguel Hidalgo Manzana 010, San Cristóbal Centro, 55000 Ecatepec de Morelos, Méx., Mexico",55 5116 0609,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,92,True,,"Hola, noté que en EL OBRADORCITO cobras solo en efectivo a pesar del gran flujo de clientes. Con una terminal Konfío puedes agilizar tus cobros con tarjeta, reducir filas y construir historial comercial con cada venta. ¿Te comparto información?",Carnicería con alto volumen de reseñas y confirmación de cobro exclusivo en efectivo.,231,4.4,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJA4o4X7z90YURz29VeGpC_JM,Panadería HOMA,Ciudad de México,"Juan Aldama, Guadalupe del Moral, Iztapalapa, 09300 Ciudad de México, CDMX, Mexico",55 5694 6220,,5462,Ventas al detalle (Retail),confirmed_no_card,campo de Google: solo efectivo,92,True,,"Hola, vi el enorme volumen de clientes en Panadería HOMA y que solo cobran en efectivo. Con la terminal Konfío puedes cobrar con tarjeta de inmediato, agilizando el mostrador y evitando perder ventas con clientes sin efectivo. ¿Te comparto una propuesta?",Panadería de alto volumen con casi 300 reseñas operando con cobro exclusivo en efectivo.,295,4.2,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJw9Dfiyb90YURkIDrkTdIxd4,Tacos Pepe,Ciudad de México,"Av. Texcoco Manzana 011, Metropolitana 2da Secc, 57740 Cdad. Nezahualcóyotl, Méx., Mexico",55 8304 6611,https://m.facebook.com/profile.php?d=1601143536807453&ref=content_filter,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,92,True,,"Hola, vi el enorme éxito y la clientela que tienen en Tacos Pepe en Neza. Noté que hoy solo cobran en efectivo; con una terminal Konfío puedes aceptar pagos con tarjeta rápido y sin frenar el servicio. ¿Te gustaría conocer nuestras opciones?",Taquería de alto volumen que solo acepta efectivo según datos estructurados.,1026,4.5,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJJ8b1krqdYoYRUNlS2T52JS0,Taco Ton,Monterrey,"Sierra Real 327, 66004 García, N.L., Mexico",81 8028 5888,,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,92,True,,"Hola, vi que en Taco Ton solo aceptan efectivo y a veces batallan con el cambio. Con la terminal Konfio cobras con tarjeta al instante, aceleras el servicio y dejas de preocuparte por el efectivo.",Taquería con más de 100 reseñas y quejas operativas por falta de cambio ligadas al uso de solo efectivo.,110,3.9,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJZzISoJvqYoYRfxTbVlSPTM8,Panadería Don Pepe,Monterrey,"Tixtla, Vicente Guerrero, 67160 Guadalupe, N.L., Mexico",81 8367 8913,,5462,Ventas al detalle (Retail),confirmed_no_card,campo de Google: solo efectivo,92,True,,"Hola, veo que Panadería Don Pepe tiene cientos de excelentes opiniones pero solo reciben efectivo. Al sumar la terminal Konfío para cobrar pedidos grandes con tarjeta evitas perder ventas y fortaleces tu negocio. ¿Te interesa recibir información?",Panadería de alto flujo y excelentes reseñas que solo opera con efectivo.,341,4.7,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJJ3VkSR8DzoUR5xc_iIortOE,Taqueria el tigre,Ciudad de México,"Agustín Díaz 6A, Santiago Sur, Tláhuac, 13300 Ciudad de México, CDMX, Mexico",55 4009 3774,,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,92,True,,"Hola, vi que en Taqueria el tigre tienes un flujo enorme de clientes pero solo aceptas efectivo. Con la terminal Konfío puedes cobrar con tarjeta al instante, acelerar las cuentas y crear historial de facturación. ¿Te gustaría conocerla?",Taquería de muy alto volumen de clientes que aún opera solo en efectivo.,370,4.5,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJdTHTuOiRYoYRBprgA_-9xS8,Taqueria El Pastorsito,Monterrey,"Pelicano 200, Villas de San Francisco, 66062 Cdad. Gral. Escobedo, N.L., Mexico",81 1501 0906,,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,92,True,,"Hola, vi que Taqueria El Pastorsito tiene gran afluencia pero solo recibe efectivo. Con la terminal Konfio podras cobrar con tarjeta rapidamente, atender mas mesas sin demoras y elevar el consumo por pedido.",Alto volumen de reseñas y tráfico comercial operando únicamente en efectivo.,171,4.3,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJN-Mndlj90YURGGZMOIJMHyA,TAQUERÍA SOLÍS,Ciudad de México,"Voca 7 Sobre Av. Palmitas, Ermita Iztapalapa, Reforma Política, Iztapalapa, 09570 Ciudad de México, CDMX, Mexico",55 1656 2922,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,92,True,,"Hola, vi que Taquería Solís tiene una gran afluencia de clientes y opera solo con efectivo. Al aceptar tarjetas con una terminal Konfío puedes acelerar el cobro y asegurar cada consumo sin demoras. ¿Te gustaría recibir información de nuestras terminales?",Taquería con 200 reseñas que opera exclusivamente con efectivo.,200,4.3,trc_01M1DHHXTHDDBWSFK9FJN1PV33,1.0
ChIJtRE-tssezoURMOCnmsAUEBY,Obrador Chalco,Ciudad de México,"C. Mariano Matamoros 6, San Antonio, 56600 Chalco de Díaz Covarrubias, Méx., Mexico",55 8805 8843,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,90,True,,"Hola, vi el enorme flujo de clientes y ventas por mayoreo en Obrador Chalco. Al aceptar solo efectivo pierdes ventas grandes; con la terminal Konfío puedes cobrar compras de miles de pesos con tarjeta al instante.",Carnicería/obrador con más de 400 reseñas y señal confirmada de solo efectivo.,466,4.3,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJD0BU2a2zKIQR77dvQUlDm0E,AB Chicken,Guadalajara,"Esquina Calle República De Guatemala, C. Glendale, Centro, 45500 San Pedro Tlaquepaque, Jal., Mexico",33 1057 3873,,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,90,True,,"Hola, veo que AB Chicken tiene excelente clientela para llevar y solo cobra en efectivo. Con una terminal Konfio podras cobrar rapido con tarjeta a tus clientes, agilizando el servicio y elevando tus ventas diarias.",Restaurante de comida rápida con alta afluencia y confirmación estructurada de solo efectivo.,442,4.5,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJnYWjX0xLL4QRNEgM3RD-Pe4,Tacos Los Nicos El Barrio,Guadalajara,"Leona Vicario 1251a, Centro, 45680 El Salto, Jal., Mexico",33 3732 4695,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,90,True,,"Hola, vi la gran popularidad de Tacos Los Nicos con más de 200 opiniones y que sólo aceptas efectivo. Con una terminal Konfío tus comensales pueden pagar sus tacos y lonches con tarjeta sin complicaciones.",Restaurante de tacos con alto flujo (215 reseñas) y confirmado solo efectivo.,215,4.3,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJJ_-s4YkDzoURuxUKm8gaDjI,Estética Zaul,Ciudad de México,"Avenida México, Carr. Xochimilco-tulyehualco 61, Santa Cruz Acalpixca, Xochimilco, 16500 Ciudad de México, CDMX, Mexico",55 2156 9250,,7230,Salones de belleza,confirmed_no_card,campo de Google: solo efectivo,90,True,,"Hola Zaul, con más de 170 opiniones favorables en Santa Cruz Acalpixca tienes un gran flujo en la estética. Como actualmente manejas solo efectivo, aceptar tarjeta con la terminal Konfío te ayudará a ofrecer servicios completos sin frenar cobros. ¿Revisamos opciones?",Estética con alto tráfico de clientes y confirmación explícita de solo efectivo.,174,4.7,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJU7W9TUEczoURbxd7kB-Nq0g,Pastelería angel,Ciudad de México,"Av Cuauhtémoc 14, Niños Heroes, 56610 Valle de Chalco Solidaridad, Méx., Mexico",55 6411 3731,,5441,Ventas al detalle (Retail),confirmed_no_card,campo de Google: solo efectivo,90,True,,"Hola, vi que en Pastelería angel tienes excelentes comentarios por tu pan. Noté que solo aceptas efectivo; con una terminal Konfío puedes cobrar con tarjeta a tus clientes, elevar tus ventas diarias y crear historial para tu negocio sin complicaciones.",Pastelería con alto volumen de opiniones y confirmación de cobro exclusivo en efectivo.,197,4.2,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJ2ebW1nWTYoYRSNOiDtU8kxg,Tacos Los Rieles,Monterrey,"Pino Suárez 102, Los Elizondo, 66058 Cdad. Gral. Escobedo, N.L., Mexico",81 3252 2292,,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,90,True,,"Hola, vi que Tacos Los Rieles tiene excelente preferencia en Escobedo. Noté que hoy solo aceptas efectivo; con una terminal Konfío puedes aceptar pagos con tarjeta de crédito o débito al instante, aumentando el ticket promedio de tus clientes sin complicaciones.",Taquería con alto volumen de reseñas y confirmación explícita de solo efectivo.,438,4.4,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJEarZjWydYoYRjO3wi1PE3tw,Panadería Sanmiguel,Monterrey,"Prolongación Hidalgo 166, Cabecera Municipal, 66000 García, N.L., Mexico",81 8283 0636,https://m.facebook.com/panaderiasanmiguel1910/?ref=content_filter,5462,Ventas al detalle (Retail),confirmed_no_card,campo de Google: solo efectivo,90,True,,"Hola, vi que a tus clientes les encanta tu pan artesanal y roles de canela, pero solo aceptas efectivo. Con una terminal Konfío podrás aceptar pagos con tarjeta y aumentar tu ticket promedio. ¿Te interesa saber más?",Panadería popular con alto volumen de reseñas confirmada con solo cobro en efectivo.,242,4.7,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJya800FkBzoURbeZ7NVh_7uQ,OBRADOR PINEDA,Ciudad de México,"Av Cuauhtémoc 90, San Pedro, Xochimilco, 16090 Ciudad de México, CDMX, Mexico",55 6420 9913,,5422,Misceláneos,confirmed_no_card,campo de Google: solo efectivo,90,True,,"Hola, vi la gran afluencia y calidad de Obrador Pineda, donde hoy solo se cobra en efectivo. Aceptar tarjetas con la terminal Konfio agilizara tus cobros de mostrador y evitara que pierdas ventas de clientes sin efectivo.",Carniceria y obrador con alto volumen de resenas que opera unicamente con efectivo.,126,4.2,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJXzpvkG1KL4QRMyGUaDS1nw4,Lonchería El Rábano,Guadalajara,"Ricardo Flores Magón 74, Potrero Nuevo, 45680 El Salto, Jal., Mexico",33 3732 1700,,5814,Comida Rápida,confirmed_no_card,campo de Google: solo efectivo,90,True,,"Hola, veo la gran afluencia de clientes que tienen en Lonchería El Rábano por sus lonches de pierna. Noté que solo aceptan efectivo; con la terminal Konfío puedes aceptar tarjetas y agilizar tus cobros. ¿Te gustaría recibir más información?",Lonchería con más de 130 reseñas y confirmación estructurada de solo aceptar efectivo.,135,4.1,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJEbu4JgydYoYR7TFqsmCF7uU,La Gardenia (Fraile I),Monterrey,"Escobedo 120 esquina con, Dr. Jesús Fernández col, El Fraile I, 66005 García, N.L., Mexico",81 8283 0346,,5651,Ventas al detalle (Retail),confirmed_no_card,campo de Google: no acepta tarjetas de crédito,90,True,,"Hola, vi que en La Gardenia venden vestidos de fiesta, calzado y trajes de bautizo, pero no aceptan tarjeta. Con una terminal Konfío tus clientes pueden pagar compras de mayor monto fácilmente. ¿Te gustaría activarla para no perder ventas en tu tienda?",Tienda de ropa y calzado con 148 reseñas que no acepta tarjetas de crédito.,148,4.4,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJR8v4yJv70YURpAUcWYwDIm4,"Cocina Económica ""Conchita""",Ciudad de México,"C. 633 128, San Juan de Aragón IV Secc, Gustavo A. Madero, 07979 Ciudad de México, CDMX, Mexico",55 5796 7837,,5812,Restaurantes,confirmed_no_card,campo de Google: solo efectivo,90,True,,"Hola, vi que en Cocina Económica Conchita atienden a muchísimos clientes y solo reciben efectivo. Con una terminal Konfío podrías aceptar tarjetas en tus comidas y cenas especiales, evitando filas y sumando más ventas.",Restaurante con alto volumen de reseñas y confirmación explícita de cobro exclusivo en efectivo.,316,4.1,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJDfvgb33-0YURXsA6qXOm8Qs,papeleria KARLA,Ciudad de México,"Península 12, INFONAVIT Iztacalco, Iztacalco, 08900 Ciudad de México, CDMX, Mexico",55 5657 7912,,5943,Ventas al detalle (Retail),confirmed_no_card,campo de Google: solo efectivo,90,True,,"Hola, vi la gran cantidad de clientes que visitan Papelería Karla buscando útiles y copias, pero registras solo efectivo. Con la terminal Konfío no perderás ventas escolares y podrás cobrar con cualquier tarjeta.",Papelería con alto tráfico de clientes y confirmación estructurada de solo efectivo.,99,4.3,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJ5Z5Dy5AdzoURcSP4c_8INqA,Panadería y Pastelería Suprema,Ciudad de México,"Poniente 10, Av Soto y Gama esq, Alfredo del Mazo, 56619 Valle de Chalco Solidaridad, Méx., Mexico",56 1486 6284,,5462,Ventas al detalle (Retail),confirmed_no_card,campo de Google: solo efectivo,90,True,,"Hola, vi que en Panadería Suprema tus clientes aman tus bolillos y pan recién horneado, pero registras solo cobro en efectivo. Con una terminal Konfío puedes aceptar tarjetas y subir el ticket promedio sin perder ventas. ¿Te gustaría probarla?",Panadería consolidada con 93 reseñas y registro confirmado de cobrar únicamente en efectivo.,93,4.3,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJBVTKd7OzKIQR7KjMgszfpEw,European Bakery Organica,Guadalajara,"Calle Emilio Carranza 34b, Calle Emilio Carranza 34 b, Centro, 45500 San Pedro Tlaquepaque, Jal., Mexico",13315953899,http://paneurop9.wixsite.com/organica,5462,Ventas al detalle (Retail),confirmed_no_card,campo de Google: solo efectivo,90,True,,"Hola, vi la gran cantidad de clientes que visitan European Bakery Organica por sus panes y rollos de pizza. Como solo reciben efectivo, una terminal les permitiría agilizar la caja y no perder ventas con quienes prefieren tarjeta. ¿Platicamos?",Panadería muy concurrida con más de 130 reseñas y confirmación de que solo acepta efectivo.,135,4.5,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
